EntidadID;Descripcion-es;Description-en
JMCHCOAR;"Los comandantes de los fuertes al sur del río Biobio tenían sus propios distritos de jurisdicción, independientes del gobierno de los corregidores de Rere, como señala un reporte de 1756 (([[:fuentes:rel-geo-1756]])). Para 1780 (([[:fuentes:rel-eco-1780]])), sin embargo, se consideraron ya parte de Rere. Posiblemente esta reforma coincide con las pazes establecidas en el parlamento de Tapihue de 1774. En el HGIS, las diferentes jurisdicciones castrenses - antes y después de la rebelión de 1722, hasta 1774 - se subsuman en una entidad de ""Frontera de Arauco"", delimitada según el informe de 1756.";dummy
JMNGCHBA;El Baudó, con excepción del pueblo homónimo, como toda la costa pacífica del Chocóen realidad fue un espacio fuera del control colonial;dummy
JMNGCHBB;Por lo menos en 1794, el corregimiento de Bebara y Beté también incluyó el puerto de Cupica (([[:fuentes:estado_1794]])).;dummy
JMNGCHBR;El pueblo de Los Brazosen ocasiones tenía su propio corregidor (p.e. en 1787 (AGI,Santa_Fe,561). En otras ocasiones, hubo un corregidor común para Novitá y Los Brazos, y en aún otros no hubo corregidor sino que ambos pueblos fueron el distrito cabecera del gobernador y su teniente en Novitá.;dummy
JMNGCHCH;"Chami y San Julio de Tatami formaron una de las ""provincias"" del Chocó, llamada ""de Thatama"", aunque administrativamente comunmente ""agregada a la de Citara"" (([[:fuentes:cespedesia]],p.468)), con un propio corregidor de naturales.";dummy
JMNGCHGU;"El primer título de un corregidor de Pavarando (Lorenzo de Gea) es de 1779 ((AGN (Colombia), MISCELANEA:SC.39,133,D.45)) del que se desprende que había uno anterior, Antonio de los Santos, quien era el fundador del pueblo. Pidió ser nombrado corregidor del pueblo nuevamente reducido de Pavarando ya en 1772 ((AGN (Colombia),CACIQUES_INDIOS,24,D.10.)) aunque creemos que solo tenía efecto en 1776.  En 1794 (([[:fuentes:estado_1794]])), había un corregimiento con el nombre de ""Guirior"", que es idéntico con el de Pebarandó (cuyo nombre oficial era San Manuel de Villanueva de Guirior de Pavarando""), aunque en 1806 seguramente ya formó parte del corregimiento de Murri ((AGN (Colombia), MISCELANEA:SC.39,72,D.30)).";dummy
JUCCCBAY;El partido de Ayopaya formó parte del corregimiento de Sicasica hasta la instalación de intendencias y la consecuente asignación del area a la intendencia de Cochabamba.;dummy
JUCCCBMI;En el siglo XVII, los gobernadores o justicias mayores de Santa Cruz solían ser a la vez corregidores de Mizque . Varios gobernadores (y obispos) fijaron su residencia más bien en Mizque (([[:fuentes:cronica-sumaria]],p.74 y 124)), relegando el gobierno de Santa Cruz en un teniente suyo. A partir de 1710, parece, se nombraron propios corregidores independientes de los gobernadores de Santa Cruz. El primero de esos, Anastasio Ramírez, sin embargo, no pasó a Indias antes de 1713 ((AGI,CONTRATACION,5465,N.2,R.29 y AGI,CONTRATACION,5467,N.81)).;dummy
JUCCLPAP;Originalmente tierras autónomas de misiones, para 1772 Apolobamba fue sujeto a la jurisdicción del corregidor de Larecaja. A partir de 1786 se estableció una propia subdelegación para la zona.;dummy
JUCCPOCH;"Aunque formó parte de una jurisdicción común con Tarija, durante todo el siglo XVIII se hablaba de ""Chichas y Tarija"", teniendo ambas zonas un perfil de identidad territorial diferenciada.";dummy
JUCCPUCH;"Chucuito ya en el siglo XVI se elevó al rango de una gobernación, a pesar del hecho de que no contaba con villa o ciudad española y carecía de caracter fronterizo o militar. Era fruto de un título personal para Jerónimo de Silva que luego se convirtió en tradicional, aunque - considerando las reducidas facultades del gobernador - era título formal (([[:fuentes:lohman]],p.364)). Por esta razón, consideramos a Chucuito como parte de la ""provincia mayor"" de Charcas-Potosí durante todo el período, a pesar de su título de gobierno.";dummy
JUCHCOAR;Los comandantes de los fuertes al sur del río Biobio tenían sus propios distritos de jurisdicción, independientes del gobierno de los corregidores de Rere, con el comandante de Arauco sirviendo como comandante general, como señala un reporte de 1756 (([[:fuentes:rel-geo-1756]])). Para 1780 (([[:fuentes:rel-eco-1780]])), sin embargo, se consideraron ya parte de Rere. Posiblemente esta reforma coincide con las pazes establecidas en el parlamento de Tapihue de 1774.;dummy
JUCHCOCQ;El corregimiento de Cauquenes en sus principios siguió dependiendo del de Maule en asuntos militares hasta 1773 (([[:fuentes:opazo]], p.100)).;dummy
JUCHCOJF;A pesar del título de gobierno político-militar, Valparaíso, Juan Fernández y Valdivia aparentemente se sujetaban en un todo al mando de los intendentes de Santiago y Concepción, con diferencia a sus homólogas novohispanas y reioplatenses.;dummy
JUCHCOVA;El gobierno militar de Valdivia propio debe entenderse como confinado a la plaza misma, con los  presidios que la protegían. El resto de su jurisdicción, sin embargo, formó uno de los butalmapus: el Huili-Mapu. Con diferencia a los demás mapus, en esta zona al sur del río Toltén fue pactada la presencia colonial y la existencia de varios pueblos de misión protegidos por Valdivia. En lo militar, Valdivia dependió directamente del Perú hasta 1740, pero en los demás ramos perteneció a Chile durante todo el período. A pesar del título de gobierno político-militar, Valparaíso, Juan Fernández y Valdivia aparentemente se sujetaban en un todo al mando de los intendentes de Santiago y Concepción, con diferencia a sus homólogas novohispanas y rioplatenses que tenían autonomía en todos aspectos de gobierno, con excepción de hacienda.;dummy
JUCHCYJA;Con la fundación de la villa de Jachal por la junta de poblaciones de Chile en 1751, el territorio de la nueva jurisdicción se sujetó no al corregimiento de Cuyo sino que estaba al mando de un justicia mayor con inmediata dependencia de la junta: Juan de Echegaray. Solo con la renuncia de su sucesor en el cargo en 1778 y con la nueva dependencia de Cuyo del virreinato de Rio de la Plata, la jurisdicción volvió a la autoridad de la ciudad de San Juan.Territorialmente, Jachal incorporaba toda la parte occidental y septentrional de la jurisdicción de San Juan: los vales de Calingasta e Iglesia hacia la cordillera, Bermejo hacia la sierra de Valle Fertil por el oriente y por el sur casi hasta la ciudad (Ampacama).;dummy
JUCHSACC;La segregación de Illapel de Quillota fue ordenada en octubre de 1786, pero solo el 22 de enero de 1787 se realizó (([[:fuentes:diarioeldia]])).;dummy
JUCHSAHU;Huasco se segrega de Copiapo en septiembre de 1787 (([[:fuentes:cobos-noriega]])).;dummy
JUCHSALA;Comunmente, se dice que el partido de Los Andes fue creado a partir del de Aconcagua, pero también algunos lugares y minerales en el sur que originalmente se mencionan para el corregimiento de Santiago (([[:fuentes:bueno]])) pasaron a la nueva jurisdicción (([[:fuentes:cortez]])).;dummy
JUCHSAPE;Partido formado a partir de la subdelegación de Quillota, con la agregación del curato de Quilimari (([[:fuentes:cobos-noriega]], p. 102)).;dummy
JUCHSAVA;A pesar del título de gobierno político-militar, Valparaíso, Juan Fernández y Valdivia aparentemente se sujetaban en un todo al mando de los intendentes de Santiago y Concepción, con diferencia a sus homólogas novohispanas y rioplatenses.;dummy
JUGDDUBA;"Basuchil frecuentemente aparece como propia división administrativa, comunmente con un teniente dependiente de Cosihuiriachic. Se estableció una subdelegación para Basuchil, pero falta en la guía de forasteros de 1799/1800, y también en el atlas de Tanck (([[:fuentes:tanck]])), sus pueblos forman parte de Cosihuiriachic. Así, supongo que durante una sedisvacancia, el area fue administrado desde Cosihuiriachic. En el censo de Revillagigedo de 1790, también forma parte de Cosihuiriachic. __Por esta razón, en el nivel de ""partido"", incluimos a Basuchil siempre en el de Cosihuiriachic para corresponder con datos que se refieren a ambos territorios. También, no sabemos mucho sobre el territorio concreto de Basuchil aparte de ser corto, con solo tres pueblos y una hacienda, mientras que Cusihuiriachi se quedó con doce (([[:fuentes:florescano-gil-3]],p.87)). Es decir, si tomamos ""pueblo"" como cabeza de curato o misión, que tal vez ni todo el valle de Basuchil puede haber sido su ámbito. Aun así, por no corresponder nuestro cuento de cabeceras exactamente con el número de ""pueblos"" del informe (para Cerro Gordo, dondo ni hubo curato indica 4 pueblos...), suponemos que incluyó, aparte de la cabecera, a Santo Tomás, Matachi y Temosachi. Este último lugar, cabe advertir, tuvo su propio teniente de alcalde mayor en 1777 (([[:fuentes:padron-temosachi]])).";dummy
JUGDDUBB;"Santa Bárbara a principios del siglo XVIII no tuvo mucha importancia y según Gerhard (([[:fuentes:gerhard-north]])) fue parte de la alcaldía mayor de Parral hasta 1760. Sin embargo, Juan Sánchez de Viesca fue ""capitán y justicia mayor"" para 1723 y tenía una jurisdicción que comprendía Ciénega de los Olivos.  Juan Sánchez recibió juicio de residencia por su actuación como ""alcalde mayor"" de Santa Bárbara en 1731.  Luego había alcaldes mayores hasta por lo menos en 1743 (([[:fuentes:microfilm-parral]])). En 1758, sin embargo, existió solo un teniente de alcalde, otro documento de 1729 también habla de una jurisdicción común con Parral y Minas Nuevas (([[:fuentes:rootspoint]])). En 1746 explícitamente tenemos prueba de que la jurisdicción de Santa Bárbara fue agregada a la de Parral.(([[:fuentes:AHMPFCA12001019]]))  Después de 1760, aparece la figura de alcalde mayor/subdelegado de Santa Bárbara continuamente en los documentos.";dummy
JUGDDUBP;A principios del siglo XVIII, el dentro de esta jurisdicción minera fue Urique, pero luego Batopilas ganó en importancia, trasladándose la sede hacia ese lugar en 1732. A partir de la década de 1740 se desarrolló un litigio con Sinaloa sobre la administración de la parte al sur del Río Verde, con los reales de minas de San Joaquín de los Arrieros y San Juan Nepomuceno, así como las misiones de Babirogame y Nabogame.;dummy
JUGDDUBV;"No hay muchas referencias sobre los oficiales que administraron el valle de San Buenaventura y la misión de Casas Grandes, pero suele mencionarse como ""jurisdicción"" ya desde el siglo XVII. Solo en la primera mitad de la década de 1720 se encuentran algunas menciones de oficiales (Francisco Daniel de la Parra) (([[:fuentes:microfilm-parral]], [[:fuentes:drsw]])). Probablemente, la administración muchas veces recayó simplemente en los vecinos del lugar, por lo que hay que considerar al presidio de Janos como jurisdicción aparte. En 1746 hay un ""teniente general"" en el valle de San Buenaventura, pero sin indicar teniente de quién. Posiblemente, la administración de justicia en el partido luego fue ejercida por el capitán del presidio establecido en 1760. Por la falta de de claras fuentes, es difícil fijar la relación entre la jurisdicción civil de Casas Grande/San Buenaventura y los presidios de la zona - Janos primero y luego el de San Buenaventura/Velarde y con el de Carrizal, que fue transferido de Nuevo México a Nueva Vizcaya en 1773. En realidad, todos los presidios fueron jurisdicciones aparte, pero no necesariamente con territorialidad. El presidio de San Buenaventura propio seguramente no tenía territorio afuera del de la jurisdicción civil. Con el presidio de Janos, alejado y de eminente importancia (como consta en informe por Croix de 1780), ya es más difícil, sobre todo a partir del momento que el centro de la jurisdicción civil cambia de Casas Grandes a San Buenaventura. Sin embargo, en 1760, es el justicia mayor del valle de San Buenaventura nombra alferez del presidio (([[:fuentes:drsw]])). Tampoco queda resuelto si el territorio del presidio de Carrizal después de su transferencia de Nuevo México tenía conexo con la jurisdicción civil de San Buenaventura (como insinúa (([[:fuentes:gerhard-north]])) o Chihuahua, o si quedaba totalmente fuera de las estructuras civiles. En todo caso, la importancia de las estructuras militares en la segunda mitad del siglo XVIII, con los frecuentes ataques de los apaches y la decadencia de muchas haciendas de la zona fue más alta que la civil, que ocasionalmente puede haber existido solo de forma teorética. En los documentos sobre hostilidades en las provincias internas se mencionan muchas de las jurisdicciones y alcaldías mayores de Nueva Vizcaya, pero tanto San Buenaventura como Janos siempre se mencionan casi siempre como presidios (AGI,Guadalajara,276-295), aunque sí hay ocasionales referencias al ""presidio y valle de San Bartolomé"" o también su ""jurisdicción"" (AGI,Guadalajara,278Nr.461). En la guía de forasteros de 1792, se menciona el partido de San Buenaventura, pero no se da nombre de subdelegado - pero sí de los capitanes de los presidios de Janos y San Buenaventura. En las demás guías de forasteros sí se menciona el subdelegado, y es una persona civil. En cuanto a la extensión de la jurisdicción por el oriente, no coincidimos con (([[:fuentes:gerhard-north]])), quien pone la hacienda de Aguanueva dentro de su distrito. Parece mucho más probable que estaba dentro del corregimiento de Chihuahua por su posición en el camino de Carrizal a Chihuahua y Junta de los Ríos (([[:fuentes:testimonio-visita]])), y así está también en (([[:fuentes:vision-historica-II]],p.85)).  Cuando Alonso Victores Rubín de Celis estuvo en la hacienda de Guadalupe de Aguanueva, ""le requirió judicialmente el corregidor de Chiguagua se mantubiesse allí  con el fin de estar aquellos territorios invadidos."" (([[:fuentes:testimonio-carrizal-junta]], f. 4/7)).";dummy
